Season,Playing.for,player,games,PV,off_share,def_share,mid_share,bv
2019.0,St Kilda,Dean Kent,13,2.504,0.052,0.011,0.017,0.0
2019.0,St Kilda,Doulton Langlands,3,0.409,0.006,0.004,0.003,0.0
2019.0,St Kilda,Ed Phillips,4,0.526,0.006,0.004,0.007,0.0
2019.0,St Kilda,Hunter Clark,14,2.334,0.016,0.029,0.029,0.0
2019.0,St Kilda,Jack Billings,22,5.328,0.061,0.053,0.055,11.0
2019.0,St Kilda,Jack Lonie,13,2.082,0.034,0.013,0.019,3.0
2019.0,St Kilda,Jack Newnes,20,3.741,0.042,0.038,0.04,1.0
2019.0,St Kilda,Jack Sinclair,22,4.364,0.04,0.044,0.055,0.0
2019.0,St Kilda,Jack Steele,20,4.992,0.034,0.052,0.072,1.0
2019.0,St Kilda,Jack Steven,7,1.518,0.019,0.009,0.02,3.0
2019.0,St Kilda,Jade Gresham,19,4.729,0.067,0.015,0.067,5.0
2019.0,St Kilda,Jake Carlisle,10,1.518,0.005,0.035,0.009,0.0
2019.0,St Kilda,Jarryn Geary,5,0.792,0.002,0.015,0.008,1.0
2019.0,St Kilda,Jimmy Webster,8,1.309,0.006,0.026,0.011,0.0
2019.0,St Kilda,Jonathon Marsh,5,0.826,0.007,0.015,0.006,0.0
2019.0,St Kilda,Josh Battle,19,2.818,0.014,0.058,0.02,0.0
2019.0,St Kilda,Josh Bruce,22,5.074,0.099,0.025,0.038,4.0
2019.0,St Kilda,Lewis Pierce,1,0.114,0.0,0.001,0.002,0.0
2019.0,St Kilda,Luke Dunstan,18,4.373,0.036,0.026,0.076,2.0
2019.0,St Kilda,Matthew Parker,17,2.826,0.05,0.019,0.021,0.0
2019.0,St Kilda,Nathan Brown,16,2.647,0.003,0.071,0.013,0.0
2019.0,St Kilda,Nick Coffield,8,0.957,0.004,0.019,0.008,0.0
2019.0,St Kilda,Nick Hind,11,1.517,0.03,0.005,0.013,0.0
2019.0,St Kilda,Robbie Young,3,0.303,0.006,0.002,0.002,0.0
2019.0,St Kilda,Rowan Marshall,20,5.86,0.047,0.041,0.097,7.0
2019.0,St Kilda,Sam Rowe,1,0.16,0.003,0.001,0.002,0.0
2019.0,St Kilda,Sebastian Ross,22,5.399,0.049,0.048,0.074,12.0
2019.0,St Kilda,Shane Savage,22,4.276,0.024,0.082,0.033,0.0
2019.0,St Kilda,Tim Membrey,22,5.245,0.114,0.025,0.029,2.0
2019.0,Sydney,Aliir Aliir,22,4.724,0.025,0.075,0.045,0.0
2019.0,Sydney,Ben Ronke,13,1.666,0.032,0.005,0.015,0.0
2019.0,Sydney,Callum Mills,22,3.875,0.016,0.072,0.031,0.0
2019.0,Sydney,Callum Sinclair,14,3.125,0.024,0.027,0.047,0.0
2019.0,Sydney,Colin ORiordan,12,1.867,0.011,0.031,0.015,0.0
2019.0,Sydney,Dane Rampe,21,5.323,0.017,0.11,0.035,0.0
2019.0,Sydney,Daniel Menzel,7,0.98,0.019,0.004,0.008,0.0
2019.0,Sydney,George Hewett,22,4.03,0.019,0.032,0.076,2.0
2019.0,Sydney,Harry Cunningham,9,1.641,0.009,0.028,0.014,0.0
2019.0,Sydney,Hayden McLean,4,0.645,0.003,0.008,0.01,0.0
2019.0,Sydney,Heath Grundy,1,0.15,0.0,0.002,0.002,0.0
2019.0,Sydney,Isaac Heeney,22,5.651,0.083,0.033,0.061,6.0
2019.0,Sydney,Jackson Thurlow,9,1.647,0.007,0.032,0.011,0.0
2019.0,Sydney,Jake Lloyd,22,5.121,0.023,0.095,0.038,3.0
2019.0,Sydney,James Bell,2,0.208,0.003,0.002,0.002,0.0
2019.0,Sydney,James Rose,5,0.675,0.008,0.005,0.008,0.0
2019.0,Sydney,James Rowbottom,12,1.799,0.02,0.012,0.024,0.0
2019.0,Sydney,Jarrad McVeigh,6,0.984,0.007,0.014,0.008,0.0
2019.0,Sydney,Jordan Dawson,20,4.254,0.048,0.048,0.036,1.0
2019.0,Sydney,Josh Kennedy,19,5.184,0.042,0.032,0.089,9.0
2019.0,Sydney,Justin McInerney,1,0.056,0.0,0.001,0.001,0.0
2019.0,Sydney,Kieren Jack,8,1.162,0.015,0.01,0.011,0.0
2019.0,Sydney,Lance Franklin,10,2.997,0.072,0.007,0.014,3.0
2019.0,Sydney,Lewis Melican,17,2.475,0.004,0.055,0.016,0.0
2019.0,Sydney,Luke Parker,22,6.215,0.062,0.041,0.093,16.0
2019.0,Sydney,Nick Blakey,21,3.54,0.061,0.023,0.026,0.0
2019.0,Sydney,Oliver Florent,21,3.836,0.037,0.032,0.051,5.0
2019.0,Sydney,Robbie Fox,11,1.442,0.011,0.017,0.017,0.0
2019.0,Sydney,Ryan Clarke,14,1.836,0.017,0.014,0.027,0.0
2019.0,Sydney,Ryley Stoddart,2,0.112,0.001,0.001,0.001,0.0
2019.0,Sydney,Sam Reid,22,5.051,0.085,0.034,0.038,4.0
2019.0,Sydney,Tom McCartin,19,3.067,0.042,0.03,0.022,0.0
2019.0,Sydney,Tom Papley,22,5.373,0.103,0.022,0.042,4.0
2019.0,Sydney,Will Hayward,13,2.312,0.041,0.012,0.019,0.0
2019.0,Sydney,Zak Jones,17,3.635,0.033,0.034,0.046,0.0
2019.0,West Coast,Andrew Gaff,22,4.977,0.04,0.036,0.07,13.0
2019.0,West Coast,Brad Sheppard,24,4.077,0.011,0.081,0.026,1.0
2019.0,West Coast,Brendon Ah Chee,1,0.164,0.002,0.001,0.002,0.0
2019.0,West Coast,Chris Masten,17,2.205,0.014,0.03,0.02,0.0
2019.0,West Coast,Daniel Venables,6,0.725,0.008,0.005,0.008,0.0
2019.0,West Coast,Dom Sheed,24,5.797,0.058,0.027,0.084,12.0
2019.0,West Coast,Elliot Yeo,23,7.377,0.06,0.054,0.103,17.0
2019.0,West Coast,Francis Watson,2,0.261,0.001,0.004,0.002,0.0
2019.0,West Coast,Jack Darling,24,6.66,0.121,0.029,0.038,8.0
2019.0,West Coast,Jack Petruccelle,20,3.032,0.05,0.015,0.021,1.0
2019.0,West Coast,Jack Redden,23,4.597,0.022,0.043,0.072,0.0
2019.0,West Coast,Jackson Nelson,13,1.32,0.003,0.023,0.013,0.0
2019.0,West Coast,Jake Waterman,13,1.973,0.036,0.009,0.011,0.0
2019.0,West Coast,Jamie Cripps,19,4.111,0.065,0.019,0.033,1.0
2019.0,West Coast,Jarrod Brander,2,0.165,0.002,0.002,0.001,0.0
2019.0,West Coast,Jarrod Cameron,7,1.047,0.017,0.006,0.007,0.0
2019.0,West Coast,Jeremy McGovern,23,5.024,0.022,0.092,0.031,0.0
2019.0,West Coast,Josh Kennedy,22,4.962,0.105,0.014,0.021,3.0
2019.0,West Coast,Josh Rotham,4,0.534,0.002,0.01,0.003,0.0
2019.0,West Coast,Josh Smith,2,0.23,0.004,0.001,0.002,0.0
2019.0,West Coast,Lewis Jetta,22,3.4,0.021,0.052,0.026,0.0
2019.0,West Coast,Liam Duggan,15,2.118,0.011,0.033,0.018,0.0
2019.0,West Coast,Liam Ryan,24,4.744,0.083,0.016,0.036,0.0
2019.0,West Coast,Luke Shuey,24,7.033,0.052,0.054,0.1,15.0
2019.0,West Coast,Mark Hutchings,18,2.059,0.013,0.022,0.025,0.0
2019.0,West Coast,Nathan Vardy,11,1.544,0.007,0.017,0.022,0.0
2019.0,West Coast,Nic Naitanui,5,1.357,0.008,0.011,0.021,0.0
2019.0,West Coast,Oscar Allen,21,4.343,0.059,0.034,0.031,0.0
2019.0,West Coast,Shannon Hurn,21,4.434,0.014,0.086,0.029,3.0
2019.0,West Coast,Tom Barrass,14,2.598,0.006,0.058,0.012,0.0
2019.0,West Coast,Tom Cole,14,1.85,0.005,0.033,0.016,0.0
2019.0,West Coast,Tom Hickey,20,4.281,0.032,0.028,0.065,0.0
2019.0,West Coast,Will Schofield,14,1.822,0.002,0.041,0.01,0.0
2019.0,West Coast,Willie Rioli,14,2.708,0.043,0.014,0.02,0.0
2019.0,Western Bulldogs,Aaron Naughton,23,5.277,0.091,0.03,0.029,7.0
2019.0,Western Bulldogs,Bailey Dale,10,1.988,0.039,0.005,0.011,2.0
2019.0,Western Bulldogs,Bailey Smith,23,4.198,0.041,0.026,0.053,0.0
2019.0,Western Bulldogs,Bailey Williams,9,1.201,0.006,0.02,0.01,0.0
2019.0,Western Bulldogs,Billy Gowers,10,1.651,0.03,0.006,0.01,0.0
2019.0,Western Bulldogs,Caleb Daniel,17,3.831,0.013,0.069,0.033,3.0
2019.0,Western Bulldogs,Dale Morris,1,0.064,0.0,0.001,0.001,0.0
2019.0,Western Bulldogs,Easton Wood,23,3.51,0.01,0.074,0.022,0.0
2019.0,Western Bulldogs,Ed Richards,20,2.735,0.033,0.022,0.024,0.0
2019.0,Western Bulldogs,Fletcher Roberts,2,0.235,0.0,0.005,0.002,0.0
2019.0,Western Bulldogs,Hayden Crozier,22,3.854,0.017,0.072,0.027,0.0
2019.0,Western Bulldogs,Jack Macrae,23,6.548,0.049,0.041,0.098,22.0
2019.0,Western Bulldogs,Jackson Trengove,16,2.776,0.01,0.047,0.026,0.0
2019.0,Western Bulldogs,Jason Johannisen,20,4.143,0.042,0.048,0.031,1.0
2019.0,Western Bulldogs,Josh Dunkley,23,6.892,0.052,0.048,0.098,15.0
2019.0,Western Bulldogs,Josh Schache,14,2.601,0.045,0.01,0.018,1.0
2019.0,Western Bulldogs,Lachie Hunter,23,4.778,0.044,0.04,0.053,5.0
2019.0,Western Bulldogs,Lachie Young,6,0.848,0.004,0.017,0.005,0.0
2019.0,Western Bulldogs,Lewis Young,5,1.05,0.002,0.024,0.006,0.0
2019.0,Western Bulldogs,Marcus Bontempelli,23,8.091,0.078,0.054,0.099,22.0
2019.0,Western Bulldogs,Matt Suckling,19,3.74,0.035,0.049,0.026,0.0
2019.0,Western Bulldogs,Mitch Wallis,10,2.379,0.026,0.011,0.031,2.0
2019.0,Western Bulldogs,Patrick Lipinski,14,3.019,0.037,0.018,0.032,0.0
2019.0,Western Bulldogs,Rhylee West,3,0.421,0.005,0.002,0.004,0.0
2019.0,Western Bulldogs,Roarke Smith,5,0.809,0.009,0.008,0.007,0.0
2019.0,Western Bulldogs,Ryan Gardner,2,0.217,0.003,0.002,0.002,0.0
2019.0,Western Bulldogs,Sam Lloyd,23,5.175,0.091,0.022,0.034,0.0
2019.0,Western Bulldogs,Taylor Duryea,14,2.844,0.019,0.046,0.02,0.0
2019.0,Western Bulldogs,Tim English,20,4.521,0.033,0.046,0.052,1.0
2019.0,Western Bulldogs,Toby McLean,19,3.303,0.043,0.019,0.032,0.0
2019.0,Western Bulldogs,Tom Liberatore,15,3.296,0.023,0.018,0.052,0.0
2019.0,Western Bulldogs,Tory Dickson,17,2.922,0.049,0.015,0.019,0.0
2019.0,Western Bulldogs,Will Hayes,9,1.433,0.015,0.012,0.014,0.0
2019.0,Western Bulldogs,Zaine Cordy,23,3.392,0.006,0.076,0.021,0.0
2020.0,Adelaide,Andrew McPherson,9,1.463,0.01,0.026,0.017,0.0
2020.0,Adelaide,Ben Crocker,7,1.276,0.024,0.01,0.012,0.0
2020.0,Adelaide,Ben Davis,1,0.189,0.004,0.001,0.002,0.0
2020.0,Adelaide,Ben Keays,16,3.947,0.039,0.038,0.064,1.0
2020.0,Adelaide,Billy Frampton,5,1.092,0.026,0.006,0.008,0.0
2020.0,Adelaide,Brad Crouch,12,3.554,0.032,0.024,0.071,1.0
2020.0,Adelaide,Brodie Smith,16,4.398,0.051,0.068,0.042,1.0
2020.0,Adelaide,Bryce Gibbs,3,0.454,0.001,0.011,0.005,0.0
2020.0,Adelaide,Chayce Jones,15,2.412,0.035,0.019,0.032,0.0
2020.0,Adelaide,Daniel Talia,14,2.837,0.01,0.073,0.02,0.0
2020.0,Adelaide,Darcy Fogarty,10,2.089,0.043,0.014,0.019,0.0
2020.0,Adelaide,David Mackay,10,2.037,0.022,0.03,0.022,0.0
2020.0,Adelaide,Elliott Himmelberg,11,2.917,0.057,0.022,0.027,0.0
2020.0,Adelaide,Fischer McAsey,10,1.267,0.012,0.023,0.011,0.0
2020.0,Adelaide,Harry Schoenberg,8,1.406,0.02,0.008,0.023,0.0
2020.0,Adelaide,Jake Kelly,15,2.489,0.01,0.06,0.021,0.0
2020.0,Adelaide,Jordon Butts,2,0.279,0.001,0.008,0.002,0.0
2020.0,Adelaide,Kieran Strachan,1,0.11,0.0,0.002,0.002,0.0
2020.0,Adelaide,Kyle Hartigan,12,2.217,0.006,0.059,0.016,0.0
2020.0,Adelaide,Lachlan Murphy,12,2.432,0.049,0.017,0.023,0.0
2020.0,Adelaide,Lachlan Sholl,8,1.395,0.016,0.018,0.017,3.0
2020.0,Adelaide,Luke Brown,17,3.379,0.014,0.08,0.029,0.0
2020.0,Adelaide,Matt Crouch,16,4.59,0.029,0.044,0.09,3.0
2020.0,Adelaide,Myles Poholke,5,1.0,0.018,0.006,0.012,0.0
2020.0,Adelaide,Ned McHenry,8,0.903,0.008,0.008,0.016,0.0
2020.0,Adelaide,Paul Seedsman,9,2.038,0.026,0.023,0.025,0.0
2020.0,Adelaide,Reilly OBrien,17,5.227,0.044,0.054,0.089,4.0
2020.0,Adelaide,Riley Knight,1,0.075,0.001,0.001,0.001,0.0
2020.0,Adelaide,Rory Atkins,4,0.749,0.015,0.006,0.007,0.0
2020.0,Adelaide,Rory Laird,17,5.411,0.045,0.067,0.082,4.0
2020.0,Adelaide,Rory Sloane,12,3.656,0.045,0.03,0.057,3.0
2020.0,Adelaide,Shane McAdam,13,3.323,0.078,0.018,0.025,0.0
2020.0,Adelaide,Taylor Walker,14,3.49,0.084,0.021,0.024,0.0
2020.0,Adelaide,Tom Doedee,9,2.049,0.011,0.046,0.018,0.0
2020.0,Adelaide,Tom Lynch,13,2.828,0.049,0.021,0.032,0.0
2020.0,Adelaide,Tyson Stengle,12,2.566,0.056,0.012,0.025,0.0
2020.0,Adelaide,Wayne Milera,2,0.411,0.003,0.009,0.003,0.0
2020.0,Adelaide,Will Hamill,8,0.9,0.006,0.017,0.01,0.0
2020.0,Brisbane Lions,Alex Witherden,6,1.382,0.005,0.022,0.011,2.0
2020.0,Brisbane Lions,Archie Smith,5,0.691,0.002,0.006,0.011,0.0
2020.0,Brisbane Lions,Brandon Starcevich,18,3.184,0.02,0.042,0.026,0.0
2020.0,Brisbane Lions,Callum Ah Chee,18,3.786,0.026,0.045,0.033,0.0
2020.0,Brisbane Lions,Cam Ellis-Yolmen,9,1.983,0.014,0.015,0.025,0.0
2020.0,Brisbane Lions,Cam Rayner,17,4.624,0.067,0.023,0.034,2.0
2020.0,Brisbane Lions,Charlie Cameron,19,5.356,0.098,0.017,0.029,1.0
2020.0,Brisbane Lions,Connor Ballenden,2,0.332,0.006,0.0,0.002,0.0
2020.0,Brisbane Lions,Daniel McStay,17,3.644,0.053,0.023,0.023,0.0
2020.0,Brisbane Lions,Daniel Rich,15,4.353,0.025,0.07,0.025,2.0
2020.0,Brisbane Lions,Darcy Gardiner,18,4.096,0.016,0.071,0.027,0.0
2020.0,Brisbane Lions,Dayne Zorko,17,6.182,0.055,0.052,0.061,0.0
2020.0,Brisbane Lions,Deven Robertson,1,0.096,0.0,0.001,0.001,0.0
2020.0,Brisbane Lions,Eric Hipwood,19,5.419,0.098,0.022,0.026,1.0
2020.0,Brisbane Lions,Grant Birchall,16,2.791,0.013,0.043,0.021,0.0
2020.0,Brisbane Lions,Harris Andrews,16,4.887,0.011,0.102,0.022,4.0
2020.0,Brisbane Lions,Hugh McCluggage,19,6.315,0.063,0.045,0.064,4.0
2020.0,Brisbane Lions,Jack Payne,5,1.147,0.003,0.023,0.006,0.0
2020.0,Brisbane Lions,Jarrod Berry,17,5.138,0.047,0.039,0.054,8.0
2020.0,Brisbane Lions,Jarryd Lyons,19,6.969,0.053,0.037,0.099,9.0
2020.0,Brisbane Lions,Keidean Coleman,5,0.95,0.01,0.007,0.009,0.0
2020.0,Brisbane Lions,Lachie Neale,19,7.866,0.065,0.039,0.109,31.0
2020.0,Brisbane Lions,Lincoln McCarthy,17,4.391,0.06,0.021,0.038,0.0
2020.0,Brisbane Lions,Marcus Adams,1,0.112,0.0,0.002,0.001,0.0
2020.0,Brisbane Lions,Matt Eagles,2,0.164,0.0,0.002,0.002,0.0
2020.0,Brisbane Lions,Mitch Hinge,1,0.281,0.003,0.002,0.003,0.0
2020.0,Brisbane Lions,Mitch Robinson,19,5.136,0.047,0.046,0.047,1.0
2020.0,Brisbane Lions,Noah Answerth,9,1.602,0.005,0.026,0.013,0.0
2020.0,Brisbane Lions,Oscar McInerney,19,6.064,0.041,0.051,0.074,0.0
2020.0,Brisbane Lions,Rhys Mathieson,1,0.274,0.003,0.001,0.003,0.0
2020.0,Brisbane Lions,Ryan Lester,15,2.955,0.008,0.052,0.022,0.0
2020.0,Brisbane Lions,Sam Skinner,2,0.32,0.005,0.002,0.001,0.0
2020.0,Brisbane Lions,Stefan Martin,8,1.779,0.011,0.011,0.027,0.0
2020.0,Brisbane Lions,Tom Berry,6,0.819,0.009,0.006,0.007,0.0
2020.0,Brisbane Lions,Tom Fullarton,2,0.27,0.004,0.001,0.002,0.0
2020.0,Brisbane Lions,Zac Bailey,19,4.705,0.055,0.033,0.04,1.0
2020.0,Carlton,Callum Moore,2,0.227,0.001,0.003,0.002,0.0
2020.0,Carlton,Cameron Polson,3,0.438,0.003,0.006,0.004,0.0
2020.0,Carlton,Darcy Lang,1,0.174,0.003,0.001,0.001,0.0
2020.0,Carlton,David Cuningham,12,2.62,0.038,0.013,0.027,3.0
2020.0,Carlton,Ed Curnow,17,6.408,0.049,0.052,0.087,5.0
2020.0,Carlton,Eddie Betts,15,3.708,0.068,0.013,0.03,3.0
2020.0,Carlton,Harry McKay,13,4.196,0.09,0.018,0.018,2.0
2020.0,Carlton,Jack Martin,15,4.755,0.069,0.031,0.042,3.0
2020.0,Carlton,Jack Newnes,17,4.098,0.058,0.031,0.034,1.0
2020.0,Carlton,Jack Silvagni,3,0.417,0.008,0.002,0.003,0.0
2020.0,Carlton,Jacob Weitering,17,5.474,0.017,0.12,0.03,1.0
2020.0,Carlton,Josh Honey,1,0.054,0.001,0.0,0.0,0.0
2020.0,Carlton,Kade Simpson,17,3.804,0.014,0.069,0.032,0.0
2020.0,Carlton,Lachie Plowman,16,3.283,0.01,0.067,0.023,0.0
2020.0,Carlton,Levi Casboult,17,4.917,0.082,0.027,0.038,2.0
2020.0,Carlton,Liam Jones,17,5.157,0.021,0.115,0.023,1.0
2020.0,Carlton,Lochie OBrien,1,0.179,0.003,0.001,0.001,0.0
2020.0,Carlton,Marc Murphy,17,4.459,0.049,0.024,0.058,2.0
2020.0,Carlton,Marc Pittonet,13,3.476,0.017,0.028,0.057,0.0
2020.0,Carlton,Matthew Cottrell,5,1.111,0.012,0.01,0.011,0.0
2020.0,Carlton,Matthew Kennedy,7,2.051,0.02,0.015,0.026,0.0
2020.0,Carlton,Matthew Kreuzer,1,0.058,0.0,0.001,0.001,0.0
2020.0,Carlton,Matthew Owies,1,0.06,0.0,0.001,0.001,0.0
2020.0,Carlton,Michael Gibbons,15,4.49,0.071,0.022,0.04,4.0
2020.0,Carlton,Mitch McGovern,12,2.87,0.053,0.016,0.017,0.0
2020.0,Carlton,Nic Newman,2,0.15,0.0,0.004,0.001,0.0
2020.0,Carlton,Paddy Dow,3,0.473,0.007,0.001,0.006,0.0
2020.0,Carlton,Patrick Cripps,17,6.874,0.055,0.039,0.107,10.0
2020.0,Carlton,Sam Docherty,16,4.542,0.017,0.086,0.035,1.0
2020.0,Carlton,Sam Petrevski-Seton,16,3.138,0.01,0.046,0.038,0.0
2020.0,Carlton,Sam Philp,2,0.298,0.003,0.003,0.003,0.0
2020.0,Carlton,Sam Walsh,17,5.585,0.056,0.038,0.071,8.0
2020.0,Carlton,Tom De Koning,7,1.586,0.01,0.013,0.023,0.0
2020.0,Carlton,Tom Williamson,15,2.694,0.016,0.04,0.025,0.0
2020.0,Carlton,Will Setterfield,16,4.927,0.041,0.038,0.066,0.0
2020.0,Carlton,Zac Fisher,8,1.924,0.028,0.007,0.021,1.0
2020.0,Collingwood,Adam Treloar,10,3.45,0.026,0.021,0.056,4.0
2020.0,Collingwood,Atu Bosenavulagi,3,0.292,0.003,0.002,0.004,0.0
2020.0,Collingwood,Ben Reid,2,0.332,0.007,0.001,0.002,0.0
2020.0,Collingwood,Brayden Maynard,19,5.622,0.027,0.092,0.042,0.0
2020.0,Collingwood,Brayden Sier,3,0.677,0.006,0.002,0.012,0.0
2020.0,Collingwood,Brodie Grundy,19,6.517,0.045,0.047,0.102,3.0
2020.0,Collingwood,Brody Mihocek,18,4.841,0.101,0.021,0.028,3.0
2020.0,Collingwood,Callum Brown,14,2.476,0.035,0.013,0.027,0.0
2020.0,Collingwood,Chris Mayne,14,2.166,0.009,0.028,0.026,0.0
2020.0,Collingwood,Darcy Cameron,10,1.924,0.027,0.013,0.019,0.0
2020.0,Collingwood,Darcy Moore,18,5.696,0.019,0.116,0.026,6.0
2020.0,Collingwood,Flynn Appleby,1,0.22,0.004,0.002,0.001,0.0
2020.0,Collingwood,Isaac Quaynor,11,2.268,0.012,0.035,0.018,0.0
2020.0,Collingwood,Jack Crisp,19,5.57,0.041,0.073,0.049,5.0
2020.0,Collingwood,Jack Madgen,13,2.407,0.004,0.046,0.017,0.0
2020.0,Collingwood,Jaidyn Stephenson,14,3.015,0.064,0.014,0.016,0.0
2020.0,Collingwood,Jamie Elliott,18,4.619,0.068,0.024,0.049,0.0
2020.0,Collingwood,Jeremy Howe,4,1.592,0.006,0.03,0.009,0.0
2020.0,Collingwood,John Noble,17,2.949,0.015,0.044,0.026,1.0
2020.0,Collingwood,Jordan Roughead,17,3.068,0.007,0.063,0.016,0.0
2020.0,Collingwood,Jordan de Goey,10,3.04,0.056,0.012,0.026,5.0
2020.0,Collingwood,Josh Daicos,18,4.221,0.046,0.033,0.047,2.0
2020.0,Collingwood,Josh Thomas,14,2.15,0.028,0.012,0.026,0.0
2020.0,Collingwood,Levi Greenwood,6,0.94,0.007,0.009,0.012,0.0
2020.0,Collingwood,Lynden Dunn,2,0.427,0.003,0.007,0.002,0.0
2020.0,Collingwood,Mark Keane,1,0.181,0.0,0.004,0.001,0.0
2020.0,Collingwood,Mason Cox,11,2.867,0.056,0.017,0.014,0.0
2020.0,Collingwood,Matt Scharenberg,3,0.503,0.0,0.01,0.004,0.0
2020.0,Collingwood,Max Lynch,1,0.076,0.0,0.001,0.001,0.0
2020.0,Collingwood,Rupert Wills,8,1.688,0.008,0.016,0.026,0.0
2020.0,Collingwood,Scott Pendlebury,15,5.093,0.045,0.037,0.07,13.0
2020.0,Collingwood,Steele Sidebottom,9,3.136,0.032,0.028,0.034,5.0
2020.0,Collingwood,Taylor Adams,19,6.927,0.059,0.047,0.101,11.0
2020.0,Collingwood,Tim Broomhead,1,0.064,0.0,0.0,0.001,0.0
2020.0,Collingwood,Tom Phillips,15,3.045,0.034,0.024,0.033,2.0
2020.0,Collingwood,Travis Varcoe,9,1.408,0.013,0.018,0.01,0.0
2020.0,Collingwood,Trey Ruscoe,4,0.519,0.012,0.002,0.003,0.0
2020.0,Collingwood,Tyler Brown,9,1.548,0.014,0.014,0.018,0.0
2020.0,Collingwood,Will Hoskin-Elliott,18,3.273,0.059,0.018,0.024,0.0
2020.0,Collingwood,Will Kelly,1,0.137,0.003,0.001,0.001,0.0
2020.0,Essendon,Aaron Francis,8,1.604,0.004,0.039,0.011,0.0
2020.0,Essendon,Adam Saad,17,5.405,0.036,0.1,0.044,0.0
2020.0,Essendon,Andrew McGrath,14,4.533,0.023,0.045,0.079,7.0
2020.0,Essendon,Andrew Phillips,5,1.535,0.007,0.017,0.026,0.0
2020.0,Essendon,Anthony McDonald-Tipungwuti,17,4.293,0.078,0.025,0.037,2.0
2020.0,Essendon,Brandon Zerk-Thatcher,10,1.221,0.003,0.029,0.009,0.0
2020.0,Essendon,Brayden Ham,10,1.611,0.025,0.012,0.015,0.0
2020.0,Essendon,Cale Hooker,8,1.768,0.013,0.034,0.011,0.0
2020.0,Essendon,Conor McKenna,6,1.381,0.018,0.016,0.011,0.0
2020.0,Essendon,Darcy Parish,17,5.319,0.058,0.026,0.087,0.0
2020.0,Essendon,David Zaharakis,10,1.946,0.034,0.009,0.02,4.0
2020.0,Essendon,Devon Smith,16,4.115,0.042,0.038,0.054,0.0
2020.0,Essendon,Dylan Clarke,8,1.451,0.015,0.014,0.018,0.0
2020.0,Essendon,Dylan Shiel,15,5.445,0.053,0.036,0.086,3.0
2020.0,Essendon,Dyson Heppell,3,0.599,0.006,0.003,0.01,0.0
2020.0,Essendon,Irving Mosquito,4,0.618,0.011,0.003,0.006,0.0
2020.0,Essendon,Jacob Townsend,12,2.544,0.049,0.017,0.017,0.0
2020.0,Essendon,Jake Stringer,10,2.516,0.055,0.01,0.017,2.0
2020.0,Essendon,James Stewart,10,2.493,0.053,0.015,0.014,0.0
2020.0,Essendon,Jayden Laverde,6,1.544,0.035,0.007,0.008,0.0
2020.0,Essendon,Joe Daniher,4,1.242,0.03,0.004,0.006,1.0
2020.0,Essendon,Jordan Ridley,17,4.883,0.024,0.108,0.031,0.0
2020.0,Essendon,Josh Begley,1,0.195,0.004,0.001,0.001,0.0
2020.0,Essendon,Kobe Mutch,1,0.07,0.002,0.0,0.001,0.0
2020.0,Essendon,Kyle Langford,16,4.368,0.069,0.022,0.051,0.0
2020.0,Essendon,Martin Gleeson,13,2.169,0.008,0.046,0.018,0.0
2020.0,Essendon,Mason Redman,13,2.189,0.012,0.041,0.02,0.0
2020.0,Essendon,Matt Guelfi,11,2.153,0.014,0.035,0.022,0.0
2020.0,Essendon,Michael Hurley,14,3.411,0.009,0.085,0.02,0.0
2020.0,Essendon,Mitchell Hibberd,5,0.928,0.004,0.009,0.017,0.0
2020.0,Essendon,Ned Cahill,3,0.47,0.01,0.002,0.003,0.0
2020.0,Essendon,Orazio Fantasia,5,0.844,0.013,0.01,0.006,0.0
2020.0,Essendon,Sam Draper,8,2.018,0.017,0.019,0.029,0.0
2020.0,Essendon,Shaun McKernan,9,2.32,0.042,0.014,0.02,0.0
2020.0,Essendon,Tom Bellchambers,7,1.629,0.011,0.018,0.023,0.0
2020.0,Essendon,Tom Cutler,8,1.44,0.019,0.012,0.016,0.0
2020.0,Essendon,Will Snelling,17,3.769,0.036,0.032,0.054,0.0
2020.0,Essendon,Zach Merrett,16,5.671,0.058,0.045,0.08,13.0
2020.0,Fremantle,Adam Cerra,17,4.308,0.034,0.04,0.062,3.0
2020.0,Fremantle,Andrew Brayshaw,17,5.017,0.031,0.05,0.076,9.0
2020.0,Fremantle,Bailey Banfield,5,0.923,0.013,0.005,0.012,0.0
2020.0,Fremantle,Blake Acres,7,1.575,0.012,0.016,0.021,2.0
2020.0,Fremantle,Brandon Matera,5,0.836,0.017,0.004,0.007,0.0
2020.0,Fremantle,Brennan Cox,13,3.535,0.013,0.069,0.02,0.0
2020.0,Fremantle,Brett Bewley,12,2.316,0.029,0.018,0.027,0.0
2020.0,Fremantle,Caleb Serong,14,4.007,0.04,0.027,0.062,1.0
2020.0,Fremantle,Cam McCarthy,1,0.143,0.001,0.002,0.001,0.0
2020.0,Fremantle,Connor Blakely,5,0.985,0.005,0.01,0.016,0.0
2020.0,Fremantle,Darcy Tucker,8,1.975,0.025,0.013,0.026,2.0
2020.0,Fremantle,David Mundy,16,4.817,0.038,0.035,0.081,3.0
2020.0,Fremantle,Ethan Hughes,17,3.32,0.013,0.056,0.028,0.0
2020.0,Fremantle,Griffin Logue,5,1.21,0.005,0.021,0.009,0.0
2020.0,Fremantle,Hayden Young,5,0.861,0.006,0.013,0.006,0.0
